200;5;50.8485944;4.1184892;BORCHTLOMBEEK
200;5;51.2130001;4.4444118;BORGERHOUT ANTWERPEN
200;5;50.7962111;5.3462923;BORGLOON
200;4;50.6332987;5.2456576;BORLEZ
200;4;50.7421975;5.1812494;BORLO
200;4;50.3790764;5.4051212;BORLON
200;5;51.0925230;4.2331087;BORNEM
200;5;50.6041731;4.2619990;BORNIVAL
602;0;0;0;BORSBEEK ANTW.
200;5;50.9085303;3.8907942;BORSBEKE
200;4;50.5184708;4.6968326;BOSSIERE
200;5;50.7504958;3.4063396;BOSSUIT
200;4;50.7613902;4.6952210;BOSSUT-GOTTECHAIN
200;4;50.7898457;4.9408001;BOST
200;4;50.5218156;4.6526180;BOTHEY
200;4;50.9631355;3.7550284;BOTTELARE
200;4;50.3896204;4.5147355;BOUFFIOULX
200;5;50.4782959;4.8911893;BOUGE
200;4;50.3879819;3.9420831;BOUGNIES
200;5;49.7892158;5.0905007;BOUILLON
200;4;50.0252080;4.3409814;BOURLERS
200;4;50.0248424;4.8549694;BOURSEIGNE-NEUVE
200;4;50.0225075;4.8707927;BOURSEIGNE-VIEILLE
200;4;50.4598641;4.0835631;BOUSSOIT
200;5;50.4258770;3.7969506;BOUSSU
200;4;50.0762654;4.4718043;BOUSSU-EN-FAGNE
200;4;50.2256214;4.3759403;BOUSSU-LEZ-WALCOURT
200;4;50.6161587;4.5084794;BOUSVAL
200;5;50.8388671;4.8471397;BOUTERSEM
200;4;50.2726749;4.8974710;BOUVIGNES-SUR-MEUSE
200;5;50.6526848;3.7570750;BOUVIGNIES
200;4;51.1699342;4.7433872;BOUWEL
200;4;51.0538425;2.9630112;BOVEKERKE
200;4;50.7410068;5.2607332;BOVELINGEN
200;4;50.6675994;5.2857840;BOVENISTIER
200;4;50.5175906;4.7783833;BOVESSE
200;5;50.2274685;5.9418410;BOVIGNY
200;4;50.3238889;5.7321886;BRA
200;4;50.5523606;3.5824019;BRAFFE
200;4;50.3128890;5.0621486;BRAIBANT
200;5;50.6969022;4.3538379;BRAINE-L'ALLEUD
200;5;50.6740250;4.2695246;BRAINE-LE-CHATEAU
200;5;50.6164616;4.1370225;BRAINE-LE-COMTE
200;5;50.6193968;5.1107246;BRAIVES
200;5;50.7961437;3.7424070;BRAKEL
200;4;50.6291816;4.9725300;BRANCHON
200;6;49.9895923;5.8216960;BRAS
